year,pnum,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size
2021,20211SW24,SW24,2021-06-14,,,,,,,,0,,,,,,,,0,,,,0,0,,,,,,,,,446523.33,207554.71,G,2526.21,3.25465,139.169,26.4998,0.894935919,3.0,1.0,False,0,0,,,,0,
2021,20211SW27,SW27,2021-06-18,,,2021-05-01,31.0,4.0,,True,0,2021-05-20,50.0,16.0,6.2,4.0,4.0,4.0,4,64.0,15.0,4.0,0,4,15.8,,vz31497,,,,,,446425.33,207512.71,G,3682.92,92.6468,141.253,349.439,0.983060333,3.0,1.0,True,42,4,2021-04-25,2021-05-01,-6.0,0,
2021,20211SW3,SW3,2021-06-14,,,2021-04-27,27.0,4.0,,True,0,2021-05-21,51.0,19.0,6.2,4.0,6.0,6.0,6,65.0,15.0,6.0,0,6,17.35,vz30822,tw77052,True,CP24,2018.0,6.0,3,446241.33,207876.76,G,1918.78,16.7175,141.443,177.151,-0.998763995,3.0,2.0,True,18,2,2021-04-25,2021-04-27,-2.0,0,
2021,20211SW30,SW30,2021-05-17,,,2021-04-20,20.0,3.0,1.0,True,0,2021-05-09,39.0,15.0,5.9,4.0,5.0,4.0,0,,,,4,0,,ts45460,vz33751,True,SW1,2015.0,6.0,6,446515.33,207463.71,G,3536.88,85.9661,142.419,14.5866,0.967768097,3.0,1.0,True,18,0,2021-04-22,2021-04-24,2.0,35,2.0
2021,20211SW31,SW31,2021-06-18,,,2021-04-27,27.0,4.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,446510.33,207427.71,G,2694.03,49.774,142.885,83.3305,0.116142031,3.0,1.0,True,18,0,2021-04-25,2021-04-27,-2.0,0,
2021,20211SW32,SW32,2021-05-13,,,2021-04-17,17.0,6.0,,True,0,2021-05-07,37.0,14.0,4.9,3.0,7.0,7.0,0,,,,1,0,,,,,,,,,446283.33,207228.71,G,6084.83,8.87726,134.395,210.765,-0.859272526,3.0,1.0,True,18,2,2021-04-16,2021-04-18,-1.0,577,3.0
2021,20211SW33,SW33,2021-06-15,,,,,,,,0,,,,,,,,0,,,,0,0,,,,,,,,,446328.33,207280.71,G,7575.56,9.00006,140.014,241.805,-0.472473855,3.0,1.0,True,90,3,2021-04-25,2021-05-09,,16,2.0
2021,20211SW34,SW34,2021-06-15,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-17,47.0,19.0,7.0,4.0,7.0,7.0,7,61.0,15.0,7.0,0,7,18.74,tr43216,tj26880,True,O29,2018.0,6.0,3,446359.33,207328.71,G,6755.5,24.6654,141.187,227.426,-0.67654187,3.0,1.0,True,18,0,2021-04-22,2021-04-24,0.0,306,5.0
2021,20211SW38,SW38,2021-06-05,,,2021-04-23,23.0,3.0,1.0,True,0,2021-05-12,42.0,14.0,7.1,4.0,6.0,6.0,6,56.0,15.0,6.0,0,6,16.03,vz33667,vz31402,False,,2020.0,5.0,1,446503.33,207381.71,G,2008.53,7.82166,143.0,155.836,-0.912377498,3.0,1.0,True,18,3,2021-04-22,2021-04-24,-1.0,61,2.0
2021,20211SW45,SW45,2021-06-18,,,,,,,,0,,,,,,,,0,,,,0,0,,,,,,,,,446699.33,207483.71,G,2753.78,74.7313,140.652,13.0179,0.974299739,3.0,1.0,True,90,0,2021-04-26,2021-05-10,,0,
2021,20211SW49,SW49,2021-06-14,,,2021-04-23,23.0,6.0,1.0,True,0,2021-05-16,46.0,16.0,6.9,4.0,8.0,7.0,7,60.0,15.0,7.0,0,7,18.09,vz32978,ta15788,True,B145,2018.0,6.0,3,446666.33,207376.71,G,1357.08,13.8623,143.792,10.7131,0.98257032,5.0,1.0,True,18,1,2021-04-25,2021-04-27,2.0,306,5.0
2021,20211SW51,SW51,2021-06-18,,,2021-05-04,34.0,4.0,1.0,True,0,2021-05-25,55.0,14.0,6.1,4.0,8.0,8.0,8,69.0,15.0,8.0,0,8,18.38,tw77124,tw77187,True,SW59,2020.0,5.0,1,446734.33,207470.71,G,3656.2,91.0009,140.887,26.2829,0.896618626,3.0,1.0,True,24,0,2021-05-02,2021-05-05,-2.0,0,
2021,20211SW6,SW6,2021-06-05,,,2021-04-20,20.0,3.0,1.0,True,0,2021-05-12,42.0,15.0,6.9,4.0,8.0,6.0,5,56.0,15.0,5.0,0,5,19.14,ty70082,vz30447,True,B192,2020.0,6.0,1,446327.33,207836.71,G,6384.18,69.8763,135.837,98.1276,-0.141378121,3.0,2.0,True,18,0,2021-04-19,2021-04-21,-1.0,399,4.0
2021,20211SW60,SW60,2021-06-15,,,2021-04-25,25.0,4.0,1.0,True,0,2021-05-20,50.0,17.0,5.6,3.0,9.0,8.0,8,64.0,15.0,8.0,0,8,18.17,ty68269,ty69024,False,,2020.0,5.0,1,446894.33,207300.71,G,1948.21,4.83299,144.015,270.536,0.009354828,3.0,1.0,True,18,0,2021-04-25,2021-04-27,0.0,377,3.0
2021,20211SW70,SW70,2021-06-07,,,2021-04-21,21.0,4.0,1.0,True,0,2021-05-15,45.0,18.0,5.1,3.0,7.0,7.0,7,59.0,15.0,7.0,0,7,17.1,vz31906,vs84179,True,EX62C,2019.0,6.0,2,447032.33,207397.71,G,1484.64,105.773,143.755,80.7076,0.161472918,3.0,1.0,True,18,1,2021-04-22,2021-04-24,1.0,172,4.0
2021,20211SW72,SW72,2021-05-27,,,2021-04-28,28.0,3.0,1.0,True,0,2021-05-22,52.0,16.0,5.0,3.0,9.0,9.0,0,,,,8,0,,,,,,,,,447082.33,207381.71,G,1661.31,89.09,144.322,9.91233,0.985072304,3.0,1.0,True,24,0,2021-04-28,2021-05-01,0.0,902,5.0
2021,20211SW76,SW76,2021-06-07,,,2021-04-27,27.0,3.0,,True,0,2021-05-18,48.0,15.0,4.7,3.0,7.0,7.0,7,62.0,15.0,7.0,0,7,18.21,vz33688,tr43320,False,,,6.0,adult,447158.33,207352.76,G,1277.93,55.72,145.678,30.3811,0.862680546,3.0,1.0,True,24,0,2021-04-28,2021-05-01,1.0,294,5.0
2021,20211SW82,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0
2021,20211SW83,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0
2021,20211SW9,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0
2021,20211SW90,SW90,2021-05-18,,,2021-04-20,20.0,4.0,,,0,,,,5.0,3.0,4.0,,0,,,,0,0,,,,,,,,,447512.33,207309.71,G,3697.94,23.9392,140.952,56.0571,0.558366421,3.0,1.0,True,18,0,2021-04-21,2021-04-23,1.0,33,2.0
2021,20211W100,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0
2021,20211W102,W102,2021-06-17,,,2021-04-19,19.0,7.0,1.0,True,0,2021-05-11,41.0,15.0,4.6,3.0,8.0,6.0,6,55.0,15.0,6.0,0,6,16.8,vz30533,vz29859,False,,2018.0,6.0,3,445323.33,209040.71,G,4827.45,66.3368,66.6848,283.161,0.227688123,5.0,3.0,True,18,0,2021-04-20,2021-04-22,1.0,200,3.0
2021,20211W104,W104,2021-06-17,,,2021-04-25,25.0,4.0,,True,0,2021-05-18,48.0,19.0,4.4,3.0,5.0,4.0,3,62.0,15.0,3.0,0,3,18.1,ty68852,,False,,2020.0,5.0,1,445273.33,208998.71,G,5986.1,65.6083,66.532,337.009,0.920566218,5.0,3.0,True,18,0,2021-04-23,2021-04-25,-2.0,318,2.0
2021,20211W11,W11,2021-06-02,,,2021-04-21,21.0,7.0,,True,0,2021-05-11,41.0,14.0,6.35,4.0,7.0,6.0,4,55.0,15.0,4.0,0,4,16.35,,tr43345,,,,,,446051.33,209146.71,G,2695.94,314.477,91.2476,87.9733,0.035365212,5.0,3.0,False,0,0,,,,0,
2021,20211W12,W12,2021-06-25,,,2021-04-28,28.0,6.0,,True,0,2021-05-19,49.0,14.0,5.97,4.0,8.0,8.0,8,63.0,15.0,8.0,0,8,18.35,tl38664,ty68265,True,W99,2019.0,6.0,2,446105.33,209157.71,G,1572.27,268.036,87.9321,55.695,0.563598137,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,453,5.0
2021,20211W16,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0
2021,20211W17,W17,2021-06-17,,,2021-04-23,23.0,3.0,1.0,True,0,2021-05-13,43.0,12.0,5.1,3.0,9.0,9.0,9,57.0,15.0,9.0,0,9,19.16,tw41879,tw41822,False,,2019.0,6.0,2,446242.33,209395.71,G,3095.01,35.8545,67.2438,326.368,0.832612039,5.0,3.0,True,18,2,2021-04-24,2021-04-26,1.0,213,4.0
2021,20211W20,W20,2021-06-17,,,,,,,,0,,,,,,,,0,,,,0,0,,,,,,,,,446229.33,209534.71,G,1932.1,15.4212,61.6121,334.559,0.903028122,5.0,3.0,False,0,0,,,,0,
2021,20211W21,W21,2021-06-17,,,2021-04-23,23.0,3.0,1.0,True,0,2021-05-16,46.0,16.0,5.0,3.0,8.0,8.0,8,60.0,15.0,8.0,0,8,17.49,ty68817,vz31107,False,,2020.0,5.0,1,446206.33,209539.71,G,4371.22,27.0666,61.4112,334.759,0.90452214,5.0,3.0,True,18,0,2021-04-23,2021-04-25,0.0,246,6.0
2021,20211W23,W23,2021-06-17,,,2021-04-20,20.0,7.0,1.0,True,0,2021-05-13,43.0,15.0,5.4,3.0,9.0,8.0,8,57.0,15.0,8.0,0,8,18.86,ty68048,tw41819,False,,2019.0,6.0,2,446199.33,209475.71,G,2692.3,77.5516,63.4795,320.825,0.77522019,5.0,3.0,False,0,0,,,,0,
2021,20211W25,W25,2021-06-17,,,2021-04-20,20.0,7.0,1.0,True,0,2021-05-10,40.0,15.0,5.1,3.0,6.0,4.0,4,54.0,15.0,4.0,0,4,16.25,,vz30524,,,,,,446156.33,209366.71,G,2170.54,129.714,68.3316,335.625,0.910863825,5.0,3.0,True,18,0,2021-04-21,2021-04-23,1.0,0,
2021,20211W28,W28,2021-06-17,,,2021-04-20,20.0,7.0,0.67,True,0,2021-05-12,42.0,17.0,4.6,3.0,6.0,6.0,6,56.0,15.0,6.0,0,6,19.67,vz33691,ty69576,False,,,4.0,unknown,446109.33,209245.71,G,3443.97,209.15,78.474,47.8259,0.671385647,5.0,3.0,True,18,0,2021-04-21,2021-04-23,1.0,275,3.0
2021,20211W29,W29,2021-06-17,,,,,,,,0,,,,,,,,0,,,,0,0,,,,,,,,,446124.33,209221.71,G,2614.31,210.553,81.5977,26.482,0.895074495,5.0,3.0,True,24,3,2021-04-26,2021-04-29,,0,
2021,20211W36,W36,2021-06-17,,,2021-04-27,27.0,4.0,1.0,True,0,2021-05-17,47.0,13.0,5.1,3.0,8.0,8.0,8,61.0,15.0,8.0,1,7,15.38,,ty68824,,,,,,446064.33,209374.71,G,1837.15,119.228,68.3721,6.52668,0.993519034,5.0,3.0,True,42,0,2021-04-23,2021-04-29,-4.0,239,3.0
2021,20211W37,W37,2021-06-17,,,2021-04-05,5.0,8.0,,True,0,2021-05-01,31.0,19.0,5.3,3.0,8.0,7.0,6,45.0,15.0,6.0,0,6,17.42,tr43332,ty69018,False,,,6.0,adult,446046.33,209353.71,G,2148.45,132.242,69.7096,2.18672,0.999271787,5.0,3.0,True,15,0,2021-04-08,2021-04-10,3.0,432,4.0
2021,20211W40,W40,2021-06-17,,,2021-04-23,23.0,3.0,1.0,True,0,2021-05-13,43.0,11.0,4.7,3.0,10.0,7.0,7,57.0,15.0,7.0,0,7,18.86,vz31866,ty70242,False,,2018.0,6.0,3,446045.33,209413.76,G,1751.5,75.8168,66.4243,4.19902,0.99731573,5.0,3.0,True,18,0,2021-04-23,2021-04-25,0.0,372,6.0
2021,20211W42,W42,2021-06-17,,,2021-04-20,20.0,7.0,1.0,True,0,2021-05-13,43.0,17.0,5.2,3.0,7.0,4.0,3,57.0,15.0,3.0,0,3,15.57,,ty68762,,,,,,445967.33,209346.71,G,2042.09,118.102,69.5465,5.59627,0.995233751,5.0,3.0,True,18,2,2021-04-21,2021-04-23,1.0,260,3.0
2021,20211W43,W43,2021-06-17,,,2021-04-13,13.0,3.0,,True,0,,,,4.3,3.0,8.0,,0,,,,0,0,,,,,,,,,445941.33,209362.71,G,1641.47,98.5129,68.0641,357.053,0.99867752,5.0,3.0,True,18,0,2021-04-18,2021-04-20,5.0,28,2.0
2021,20211W4B,W4B,2021-05-24,,,2021-04-16,16.0,7.0,,,0,,,,6.23,4.0,8.0,,0,,,,0,0,,,,,,,,,446257.33,209228.71,G,2920.53,128.412,79.9748,350.96,0.987578888,5.0,3.0,True,18,0,2021-04-20,2021-04-22,4.0,242,3.0
2021,20211W5,W5,2021-06-25,,,2021-04-22,22.0,7.0,0.75,True,0,2021-05-17,47.0,17.0,6.55,4.0,9.0,8.0,8,61.0,15.0,8.0,0,8,18.63,ty68169,pf72567,True,W75,2020.0,5.0,1,446195.33,209187.71,G,2658.57,190.03,82.4741,344.45,0.963396877,5.0,3.0,True,18,0,2021-04-20,2021-04-22,-2.0,471,7.0
2021,20211W51,W51,2021-05-07,,,2021-04-13,13.0,6.0,0.33,,0,,,,,,3.0,,0,,,,0,0,,,,,,,,,445892.33,209413.76,G,1484.74,33.7957,64.0217,358.631,0.999714563,5.0,3.0,True,15,0,2021-04-12,2021-04-14,-1.0,642,6.0
2021,20211W55,W55,2021-06-17,,,2021-04-15,15.0,3.0,1.0,True,0,2021-05-08,38.0,15.0,5.0,3.0,9.0,9.0,9,52.0,15.0,9.0,0,9,17.63,ty68720,vz33954,False,,2020.0,5.0,1,446057.33,209470.71,G,1808.42,25.6962,64.1713,270.525,0.00916285,5.0,3.0,True,18,0,2021-04-15,2021-04-17,0.0,137,7.0
2021,20211W56,W56,2021-06-17,,,2021-04-27,27.0,7.0,0.33,True,2,,,,,,3.0,,0,,,,0,0,,,,,,,,,445993.33,209438.71,G,2665.36,29.133,64.544,340.807,0.944416542,5.0,3.0,True,18,0,2021-04-30,2021-05-02,3.0,459,5.0
2021,20211W62,W62,2021-06-17,,,2021-04-25,25.0,4.0,,True,0,2021-05-22,52.0,19.0,5.5,3.0,9.0,7.0,6,66.0,15.0,6.0,0,6,18.7,,tr43214,,,,,,445726.33,209377.71,G,2618.15,18.6785,62.7564,350.302,0.98570935,5.0,3.0,True,18,0,2021-04-24,2021-04-26,-1.0,0,
2021,20211W64,W64,2021-06-17,,,2021-04-22,22.0,7.0,,True,0,2021-05-09,39.0,12.0,,,6.0,6.0,6,53.0,15.0,6.0,0,6,17.87,vs83969,tv44366,True,W104,2018.0,6.0,3,445682.33,209306.71,G,1712.16,68.5475,68.5749,343.808,0.960332631,5.0,3.0,True,18,0,2021-04-18,2021-04-20,-4.0,292,4.0
2021,20211W64A,W64A,2021-06-17,,,2021-04-14,14.0,4.0,1.0,True,0,2021-05-04,34.0,14.0,5.6,3.0,7.0,7.0,7,48.0,15.0,7.0,0,7,16.84,vz29510,tl38985,True,EX19A,2018.0,6.0,3,445637.33,209270.71,G,2771.31,79.2969,70.1686,333.549,0.895315628,5.0,3.0,True,36,3,2021-04-12,2021-04-19,-2.0,325,3.0
2021,20211W66,W66,2021-06-17,,,2021-04-19,19.0,7.0,1.0,True,0,2021-05-10,40.0,13.0,4.6,3.0,9.0,8.0,8,54.0,15.0,8.0,0,8,17.58,ty68741,vz30466,False,,2020.0,5.0,1,445757.33,209361.71,G,1532.82,46.3383,64.8636,335.732,0.911632967,5.0,3.0,True,18,3,2021-04-21,2021-04-23,2.0,0,
2021,20211W67,W67,2021-06-17,,,2021-04-20,20.0,7.0,1.0,True,0,2021-05-10,40.0,13.0,5.0,3.0,8.0,8.0,8,54.0,15.0,8.0,0,8,18.15,ty68740,tr43364,False,,2020.0,5.0,1,445819.33,209351.71,G,2863.86,80.9666,66.2628,9.4641,0.986388822,5.0,3.0,True,18,0,2021-04-21,2021-04-23,1.0,0,
2021,20211W69,W69,2021-06-17,,,2021-04-07,7.0,8.0,0.0,True,0,2021-05-04,34.0,21.0,4.4,3.0,7.0,7.0,6,48.0,15.0,6.0,0,6,17.12,ty68701,tr42592,False,,,6.0,adult,445872.33,209243.71,G,10935.65,200.062,84.5911,329.572,0.862266271,5.0,3.0,True,30,0,2021-04-09,2021-04-14,2.0,246,6.0
2021,20211W73,W73,2021-06-17,,,2021-04-29,29.0,3.0,,True,0,2021-05-19,49.0,15.0,5.1,3.0,6.0,6.0,6,63.0,15.0,6.0,0,6,18.48,,tr43329,,,,,,445791.33,209253.71,G,3900.37,164.855,79.8371,339.582,0.937172436,5.0,3.0,True,18,1,2021-04-24,2021-04-26,-5.0,40,2.0
2021,20211W74,W74,2021-06-17,,,2021-04-14,14.0,7.0,0.33,True,0,2021-05-10,40.0,18.0,4.0,3.0,9.0,8.0,6,54.0,15.0,6.0,0,6,14.6,vz30247,ty68173,True,W25,2018.0,6.0,3,445800.33,209211.71,G,5860.96,207.399,86.3679,339.745,0.938161128,5.0,3.0,True,36,1,2021-04-12,2021-04-18,-2.0,27,2.0
2021,20211W75,W75,2021-06-17,,,2021-04-16,16.0,7.0,1.0,True,0,2021-05-09,39.0,16.0,5.2,3.0,8.0,5.0,3,53.0,15.0,3.0,1,3,16.03,tl38562,tw77199,True,EX30,2019.0,6.0,2,445667.33,209164.71,G,5306.01,185.665,83.0065,331.961,0.882627829,5.0,3.0,True,54,9,2021-04-13,2021-04-22,-3.0,180,5.0
2021,20211W77,W77,2021-06-17,,,2021-04-17,17.0,7.0,1.0,True,0,2021-05-09,39.0,15.0,4.4,3.0,8.0,6.0,6,53.0,15.0,6.0,0,6,17.58,ty68001,te80782,False,,2019.0,6.0,2,445609.33,209153.71,G,6012.73,162.311,80.9556,327.149,0.840084086,5.0,3.0,True,18,0,2021-04-12,2021-04-14,-5.0,325,5.0
2021,20211W79,W79,2021-06-17,,,2021-04-13,13.0,4.0,1.0,True,0,2021-05-05,35.0,15.0,4.0,3.0,8.0,7.0,7,49.0,15.0,7.0,0,7,16.71,ty68197,ty68013,True,W21,2020.0,5.0,1,445684.33,209242.71,G,2412.04,127.177,75.8342,342.34,0.952873504,5.0,3.0,True,18,1,2021-04-12,2021-04-14,-1.0,372,5.0
2021,20211W80,W80,2021-06-17,,,2021-04-25,25.0,4.0,1.0,True,0,2021-05-15,45.0,14.0,5.0,3.0,7.0,7.0,7,59.0,15.0,7.0,0,7,18.87,tr43333,ts47681,False,,2020.0,5.0,1,445704.33,209263.71,G,2370.11,117.698,74.5043,334.405,0.90187023,5.0,3.0,True,18,1,2021-04-23,2021-04-25,-2.0,553,5.0
2021,20211W81,W81,2021-06-17,,,2021-04-19,19.0,3.0,1.0,True,0,2021-05-10,40.0,13.0,4.7,3.0,9.0,7.0,7,54.0,15.0,7.0,0,7,17.84,vz33280,vn85374,False,,2020.0,6.0,1,445606.33,209304.71,G,2106.93,26.7868,64.8967,324.062,0.809652565,5.0,3.0,True,18,0,2021-04-18,2021-04-20,-1.0,777,9.0
2021,20211W84,W84,2021-05-21,,,2021-04-16,16.0,4.0,0.33,True,0,2021-05-10,40.0,18.0,4.6,3.0,7.0,2.0,0,,,,2,0,,,ty68161,,,,,,445572.33,209301.71,G,1297.62,12.929,62.6722,325.755,0.82663886,5.0,3.0,True,36,2,2021-04-12,2021-04-22,-4.0,0,
2021,20211W87,W87,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-05,35.0,14.0,5.4,3.0,6.0,6.0,6,49.0,15.0,6.0,0,6,17.62,ty68090,ty68708,True,W29,2020.0,5.0,1,445546.33,209292.71,G,942.275,7.9931,61.9162,334.493,0.902532681,5.0,3.0,True,18,0,2021-04-12,2021-04-14,-4.0,236,4.0
2021,20211W92,W92,2021-06-17,,,2021-04-11,11.0,6.0,,True,0,2021-05-02,32.0,16.0,4.8,3.0,6.0,5.0,4,46.0,15.0,4.0,0,4,18.58,tl38696,tw41889,False,,,6.0,adult,445495.33,209195.71,G,7000.13,76.3914,67.899,299.424,0.491268644,5.0,3.0,True,18,1,2021-04-14,2021-04-16,3.0,0,
2021,20211W96,W96,2021-06-17,,,,,,,,0,,,,,,,,0,,,,0,0,,,,,,,,,445493.33,209137.71,G,1599.14,134.353,71.7151,337.273,0.922356133,5.0,3.0,True,36,1,2021-04-20,2021-04-25,,0,
2021,20211W98,W98,2021-06-17,,,2021-04-15,15.0,4.0,0.67,True,0,2021-05-07,37.0,15.0,4.5,3.0,8.0,7.0,6,51.0,15.0,6.0,1,6,15.22,ty69523,vz33678,True,EX25,2020.0,5.0,1,445459.33,209114.71,G,9307.92,126.428,70.7073,312.571,0.676503311,5.0,3.0,True,18,0,2021-04-18,2021-04-20,3.0,0,
2021,20211W99A,W99A,2021-06-17,,,2021-04-27,27.0,3.0,,True,0,2021-05-15,45.0,15.0,5.5,3.0,4.0,4.0,4,59.0,15.0,4.0,0,4,18.17,vz31898,tr43335,True,W58,2019.0,6.0,2,445385.33,209013.71,G,9767.0,131.133,73.6032,312.713,0.678326399,5.0,3.0,True,18,0,2021-04-23,2021-04-25,-4.0,161,3.0
2022,20221B101,B101,2022-06-09,,,2022-04-17,17.0,10.0,,True,0,2022-05-09,39.0,14.0,4.5,3.0,9.0,7.0,7,53.0,15.0,7.0,0,7,17.1,ty68410,vz30775,True,MP17,2021.0,6.0,1,447802.72,207554.76,G,889.297,61.6173,110.337,62.0405,0.468847327,5.0,2.0,True,15,0,2022-04-19,2022-04-21,2.0,182,5.0
2022,20221B104,B104,2022-05-30,,,2022-05-09,39.0,13.0,,True,0,2022-05-24,54.0,10.0,,,6.0,3.0,0,,,,3,0,,,,,,,,,447838.32,207450.9,G,621.747,2.65996,114.361,96.3732,-0.111004087,5.0,2.0,False,0,0,,,,0,
2022,20221B116,B116,2022-06-14,,,2022-04-30,30.0,6.0,1.0,True,0,2022-05-18,48.0,12.0,4.78,3.0,7.0,7.0,4,62.0,15.0,4.0,0,4,18.85,ty70988,pf71385,True,B52,2021.0,5.0,1,447853.72,207707.76,G,1509.4,85.238,93.3178,90.4464,-0.007791071,5.0,3.0,True,30,4,2022-04-26,2022-05-01,-4.0,410,6.0
2022,20221B118,B118,2022-06-14,,,2022-04-17,17.0,10.0,,True,0,2022-05-14,44.0,20.0,4.6,3.0,8.0,7.0,2,58.0,15.0,2.0,0,2,19.25,vz30961,vz33284,False,,,6.0,adult,447876.72,207747.76,G,1155.36,87.073,89.4176,63.3916,0.447890173,5.0,3.0,False,0,0,,,,0,
2022,20221B129,B129,2022-05-28,,,2022-04-23,23.0,4.0,1.0,True,0,2022-05-14,44.0,12.0,4.7,3.0,10.0,8.0,0,,,,6,0,,ty68310,ty70819,True,MP69,2021.0,5.0,1,447715.72,207690.76,G,423.258,201.496,107.667,25.8463,0.899966773,5.0,2.0,False,0,0,,,,0,
2022,20221B150,B150,2022-06-20,,,2022-05-10,40.0,16.0,1.0,True,0,2022-05-27,57.0,12.0,5.8,3.0,6.0,3.0,2,71.0,15.0,2.0,0,2,14.35,,ty69492,,,,,,447611.72,207617.76,G,1203.66,224.301,120.466,20.9374,0.933971413,5.0,1.0,False,0,0,,,,0,
2022,20221B163,B163,2022-06-01,,,2022-04-15,15.0,6.0,,True,0,2022-05-07,37.0,15.0,5.5,3.0,8.0,7.0,4,51.0,15.0,4.0,0,4,17.88,,ty69125,,,,,,447469.72,207578.76,G,1737.5,225.213,126.88,135.911,-0.71825989,5.0,1.0,True,30,2,2022-04-12,2022-04-17,-3.0,470,6.0
2022,20221B169,B169,2022-06-08,,,2022-04-23,23.0,3.0,3.0,True,0,2022-05-13,43.0,13.0,5.0,3.0,8.0,8.0,7,57.0,15.0,7.0,1,6,15.84,ty68365,pf71388,True,MP24,2021.0,5.0,1,447515.72,207380.76,G,1551.38,58.24,139.033,28.1841,0.881434554,3.0,1.0,True,30,0,2022-04-19,2022-04-24,-4.0,378,3.0
2022,20221B171,B171,2022-06-08,,,2022-04-20,20.0,6.0,1.0,True,0,2022-05-12,42.0,14.0,5.8,3.0,9.0,9.0,3,56.0,15.0,3.0,0,3,15.63,tw41728,tw41729,False,,2021.0,5.0,1,447580.72,207416.76,G,778.694,26.0834,135.023,28.5241,0.87861633,5.0,1.0,True,15,2,2022-04-19,2022-04-21,-1.0,243,4.0
2022,20221B175,B175,2022-06-01,,,2022-04-16,16.0,10.0,,True,0,2022-05-08,38.0,15.0,4.8,3.0,8.0,7.0,7,52.0,15.0,7.0,1,6,18.2,vs84187,ty69246,True,P5,2019.0,6.0,3,447753.72,207473.76,G,1877.14,67.6621,121.276,36.2038,0.80692114,5.0,2.0,True,15,1,2022-04-19,2022-04-21,3.0,77,3.0
2022,20221B188,B188,2022-05-26,,,2022-04-24,24.0,4.0,1.0,True,0,2022-05-12,42.0,12.0,5.63,3.0,7.0,7.0,0,,,,6,0,,,ty70920,,,,,,447734.72,207987.76,G,1416.09,44.7237,82.9965,73.0686,0.291226516,5.0,3.0,True,15,2,2022-04-26,2022-04-28,2.0,0,
2022,20221B193,B193,2022-06-01,,,2022-04-10,10.0,7.0,0.75,True,0,2022-05-02,32.0,13.0,6.96,4.0,10.0,10.0,10,46.0,15.0,10.0,0,10,17.97,vz33700,ty69207,False,,2020.0,6.0,2,447813.72,207992.76,G,1516.36,42.2118,77.2562,115.335,-0.427910056,5.0,3.0,True,15,0,2022-04-13,2022-04-15,3.0,0,
2022,20221B194A,B194A,2022-06-22,,,2022-04-19,19.0,10.0,,,0,,,,4.6,3.0,8.0,,0,,,,0,0,,,,,,,,,447846.72,207942.76,G,2507.34,48.0931,77.3649,10.0332,0.984706967,5.0,3.0,True,15,0,2022-04-22,2022-04-24,3.0,0,
2022,20221B20,B20,2022-06-09,,,2022-04-19,19.0,10.0,,True,0,2022-05-09,39.0,14.0,5.5,3.0,7.0,7.0,7,53.0,15.0,7.0,0,7,18.4,ty69088,ty68281,True,SW2,2020.0,6.0,2,447946.72,207757.76,G,735.163,38.9451,80.8873,49.9067,0.644034178,5.0,3.0,True,15,0,2022-04-22,2022-04-24,3.0,0,
